col_i,col_j,table_i,table_j,P_stat,P_stat_norm,P_name,P_sem,Sim_attr
category.category_id,inventory.film_id,category,inventory,0.000000,0.000000,0.272727,0.090123,0.454545
category.category_id,inventory.store_id,category,inventory,0.240499,0.065390,0.545455,0.077059,0.642744
category.category_id,inventory.last_update,category,inventory,0.618836,0.168258,0.090909,0.071669,0.276117
category.category_id,language.language_id,category,language,0.000000,0.000000,0.363636,0.082503,0.522727
category.category_id,language.name,category,language,0.270208,0.073468,0.181818,0.063295,0.367996
category.category_id,language.last_update,category,language,0.618836,0.168258,0.090909,0.047640,0.276117
category.category_id,payment.payment_id,category,payment,0.000000,0.000000,0.363636,0.058302,0.522727
category.category_id,payment.customer_id,category,payment,0.000000,0.000000,0.454545,0.055219,0.590909
category.category_id,payment.staff_id,category,payment,0.240499,0.065390,0.363636,0.061325,0.506379
category.category_id,payment.rental_id,category,payment,0.031713,0.008623,0.363636,0.057008,0.520571
category.category_id,payment.amount,category,payment,0.043403,0.011801,0.181818,0.044876,0.383413
category.category_id,payment.payment_date,category,payment,0.290453,0.078973,0.166667,0.032905,0.355257
category.category_id,payment.last_update,category,payment,0.290453,0.078973,0.090909,0.032368,0.298439
category.category_id,rental.rental_id,category,rental,0.000000,0.000000,0.363636,0.076092,0.522727
category.category_id,rental.rental_date,category,rental,0.290453,0.078973,0.000000,0.047421,0.230257
category.category_id,rental.inventory_id,category,rental,0.011966,0.003253,0.583333,0.071722,0.686686
category.category_id,rental.customer_id,category,rental,0.026571,0.007225,0.454545,0.063280,0.589103
category.category_id,rental.return_date,category,rental,0.290453,0.078973,0.090909,0.053397,0.298439
category.category_id,rental.staff_id,category,rental,0.240499,0.065390,0.363636,0.078264,0.506379
category.category_id,rental.last_update,category,rental,0.339740,0.092374,0.090909,0.046089,0.295088
category.category_id,staff.staff_id,category,staff,0.240499,0.065390,0.363636,0.051612,0.506379
category.category_id,staff.first_name,category,staff,0.326331,0.088728,0.000000,0.033342,0.227818
category.category_id,staff.last_name,category,staff,0.326268,0.088711,0.090909,0.031771,0.296004
category.category_id,staff.address_id,category,staff,0.301092,0.081865,0.363636,0.053967,0.502261
category.category_id,staff.picture,category,staff,1.692652,0.460224,0.090909,0.056699,0.203126
category.category_id,staff.email,category,staff,0.339600,0.092336,0.181818,0.030219,0.363280
category.category_id,staff.store_id,category,staff,0.240499,0.065390,0.545455,0.049952,0.642744
category.category_id,staff.active,category,staff,0.619116,0.168335,0.090909,0.045505,0.276098
category.category_id,staff.username,category,staff,0.326331,0.088728,0.181818,0.039447,0.364182
category.category_id,staff.password,category,staff,0.618510,0.168170,0.363636,0.034885,0.480685
category.category_id,staff.last_update,category,staff,0.618836,0.168258,0.090909,0.031220,0.276117
category.category_id,store.store_id,category,store,0.240499,0.065390,0.545455,0.068297,0.642744
category.category_id,store.manager_staff_id,category,store,0.240499,0.065390,0.375000,0.069114,0.514902
category.category_id,store.address_id,category,store,0.240499,0.065390,0.363636,0.068891,0.506379
category.category_id,store.last_update,category,store,0.618836,0.168258,0.090909,0.038160,0.276117
category.name,category.last_update,category,category,0.687816,0.187014,0.181818,0.085369,0.339610
category.name,city.city_id,category,city,0.261272,0.071039,0.000000,0.048876,0.232240
category.name,city.city,category,city,0.129841,0.035303,0.000000,0.028946,0.241174
category.name,city.country_id,category,city,0.318477,0.086592,0.100000,0.043720,0.303352
category.name,city.last_update,category,city,0.687816,0.187014,0.181818,0.032747,0.339610
category.name,customer.customer_id,category,customer,0.261272,0.071039,0.181818,0.061292,0.368604
category.name,customer.store_id,category,customer,0.462666,0.125797,0.125000,0.050769,0.312301
category.name,customer.first_name,category,customer,0.017889,0.004864,0.400000,0.047174,0.548784
category.name,customer.last_name,category,customer,0.001790,0.000487,0.444444,0.045285,0.583211
category.name,customer.email,category,customer,0.023840,0.006482,0.200000,0.040921,0.398380
category.name,customer.address_id,category,customer,0.307858,0.083705,0.100000,0.049570,0.304074
category.name,customer.active,category,customer,0.376729,0.102431,0.166667,0.059857,0.349393
category.name,customer.create_date,category,customer,0.376808,0.102452,0.181818,0.048291,0.360750
category.name,customer.last_update,category,customer,0.687816,0.187014,0.181818,0.048233,0.339610
category.name,film.film_id,category,film,0.261272,0.071039,0.142857,0.102936,0.339383
category.name,film.title,category,film,0.020837,0.005665,0.200000,0.093532,0.398584
category.name,film.description,category,film,0.208230,0.056617,0.000000,0.110224,0.235846
category.name,film.release_year,category,film,0.634229,0.172444,0.166667,0.089563,0.331889
category.name,film.language_id,category,film,0.687738,0.186993,0.272727,0.082979,0.407797
category.name,film.original_language_id,category,film,0.897767,0.244098,0.150000,0.099684,0.301475
category.name,film.rental_duration,category,film,0.282151,0.076715,0.133333,0.080726,0.330821
category.name,film.rental_rate,category,film,0.416101,0.113136,0.272727,0.073720,0.426261
category.name,film.length,category,film,0.248218,0.067489,0.166667,0.075666,0.358128
category.name,film.replacement_cost,category,film,0.300589,0.081729,0.187500,0.072073,0.370193
category.name,film.rating,category,film,0.017353,0.004718,0.166667,0.085585,0.373821
category.name,film.special_features,category,film,0.218612,0.059440,0.125000,0.104625,0.328890
category.name,film.last_update,category,film,0.687816,0.187014,0.181818,0.069656,0.339610
category.name,film_category.film_id,category,film_category,0.261272,0.071039,0.142857,0.140789,0.339383
category.name,film_category.category_id,category,film_category,0.285037,0.077500,0.181818,0.149379,0.366988
category.name,film_category.last_update,category,film_category,0.687816,0.187014,0.181818,0.100444,0.339610
category.name,inventory.inventory_id,category,inventory,0.261272,0.071039,0.083333,0.091964,0.294740
category.name,inventory.film_id,category,inventory,0.261272,0.071039,0.142857,0.094591,0.339383
category.name,inventory.store_id,category,inventory,0.462666,0.125797,0.125000,0.075411,0.312301
category.name,inventory.last_update,category,inventory,0.687816,0.187014,0.181818,0.068497,0.339610
category.name,language.language_id,category,language,0.261272,0.071039,0.272727,0.075255,0.436786
category.name,language.name,category,language,0.012337,0.003354,1.000000,0.057734,0.999161
category.name,language.last_update,category,language,0.687816,0.187014,0.181818,0.050629,0.339610
category.name,payment.payment_id,category,payment,0.261272,0.071039,0.300000,0.053179,0.457240
category.name,payment.customer_id,category,payment,0.261272,0.071039,0.181818,0.048142,0.368604
category.name,payment.staff_id,category,payment,0.462666,0.125797,0.125000,0.055937,0.312301
category.name,payment.rental_id,category,payment,0.292985,0.079661,0.222222,0.051999,0.396751
category.name,payment.amount,category,payment,0.304675,0.082840,0.166667,0.040933,0.354290
category.name,payment.payment_date,category,payment,0.032941,0.008956,0.250000,0.028450,0.435261
category.name,payment.last_update,category,payment,0.032941,0.008956,0.181818,0.027986,0.384124
category.name,rental.rental_id,category,rental,0.261272,0.071039,0.222222,0.072954,0.398907
category.name,rental.rental_date,category,rental,0.032941,0.008956,0.272727,0.050397,0.452306
category.name,rental.inventory_id,category,rental,0.249306,0.067785,0.083333,0.074982,0.295553
category.name,rental.customer_id,category,rental,0.248739,0.067631,0.181818,0.057720,0.369456
category.name,rental.return_date,category,rental,0.032941,0.008956,0.272727,0.056747,0.452306
category.name,rental.staff_id,category,rental,0.462666,0.125797,0.125000,0.071388,0.312301
category.name,rental.last_update,category,rental,0.376808,0.102452,0.181818,0.048981,0.360750
category.name,staff.staff_id,category,staff,0.462666,0.125797,0.125000,0.047077,0.312301
category.name,staff.first_name,category,staff,0.363039,0.098708,0.400000,0.029069,0.525323
category.name,staff.last_name,category,staff,0.362989,0.098695,0.444444,0.027699,0.558659
category.name,staff.address_id,category,staff,0.523259,0.142272,0.100000,0.049225,0.289432
category.name,staff.picture,category,staff,1.818114,0.494336,0.142857,0.058402,0.233559
category.name,staff.email,category,staff,0.376948,0.102490,0.200000,0.026346,0.374377
category.name,staff.store_id,category,staff,0.462666,0.125797,0.125000,0.045563,0.312301
category.name,staff.active,category,staff,0.687738,0.186993,0.166667,0.040617,0.328252
category.name,staff.username,category,staff,0.363039,0.098708,0.500000,0.034391,0.600323
category.name,staff.password,category,staff,0.688143,0.187103,0.125000,0.030414,0.296974
category.name,staff.last_update,category,staff,0.687816,0.187014,0.181818,0.027219,0.339610
category.name,store.store_id,category,store,0.462666,0.125797,0.125000,0.062296,0.312301
category.name,store.manager_staff_id,category,store,0.462666,0.125797,0.187500,0.063042,0.359176
category.name,store.address_id,category,store,0.462666,0.125797,0.100000,0.062838,0.293551
category.name,store.last_update,category,store,0.687816,0.187014,0.181818,0.036459,0.339610
category.last_update,city.city_id,category,city,0.618836,0.168258,0.181818,0.034539,0.344299
category.last_update,city.city,category,city,0.817541,0.222285,0.090909,0.020455,0.262610
category.last_update,city.country_id,category,city,0.676041,0.183812,0.000000,0.030459,0.204047
category.last_update,city.last_update,category,city,0.000000,0.000000,1.000000,0.025180,1.000000
category.last_update,customer.customer_id,category,customer,0.618836,0.168258,0.181818,0.056167,0.344299
category.last_update,customer.store_id,category,customer,0.427078,0.116120,0.181818,0.046524,0.357333
category.last_update,customer.first_name,category,customer,0.705706,0.191878,0.363636,0.043230,0.474758
category.last_update,customer.last_name,category,customer,0.689606,0.187500,0.636364,0.041499,0.680398
category.last_update,customer.email,category,customer,0.711298,0.193398,0.090909,0.037500,0.269832
category.last_update,customer.address_id,category,customer,0.665423,0.180925,0.090909,0.045425,0.272950
category.last_update,customer.active,category,customer,0.311289,0.084638,0.272727,0.054852,0.433386
category.last_update,customer.create_date,category,customer,0.311009,0.084562,0.363636,0.044253,0.501587
category.last_update,customer.last_update,category,customer,0.000000,0.000000,1.000000,0.044200,1.000000
category.last_update,film.film_id,category,film,0.618836,0.168258,0.181818,0.072741,0.344299
category.last_update,film.title,category,film,0.708455,0.192625,0.181818,0.066096,0.338207
category.last_update,film.description,category,film,0.895688,0.243533,0.181818,0.077892,0.325480
category.last_update,film.release_year,category,film,0.467589,0.127135,0.250000,0.063291,0.405716
category.last_update,film.language_id,category,film,0.000280,0.000076,0.181818,0.058639,0.386344
category.last_update,film.original_language_id,category,film,0.731127,0.198790,0.150000,0.070443,0.312803
category.last_update,film.rental_duration,category,film,0.639716,0.173936,0.266667,0.057046,0.406516
category.last_update,film.rental_rate,category,film,0.511563,0.139091,0.363636,0.052096,0.487954
category.last_update,film.length,category,film,0.605782,0.164709,0.181818,0.053470,0.345186
category.last_update,film.replacement_cost,category,film,0.658154,0.178949,0.187500,0.050932,0.345888
category.last_update,film.rating,category,film,0.705169,0.191732,0.181818,0.059625,0.338431
category.last_update,film.special_features,category,film,0.906184,0.246387,0.187500,0.073935,0.329028
category.last_update,film.last_update,category,film,0.000000,0.000000,1.000000,0.049224,1.000000
category.last_update,film_category.film_id,category,film_category,0.618836,0.168258,0.181818,0.098085,0.344299
category.last_update,film_category.category_id,category,film_category,0.642602,0.174720,0.090909,0.104070,0.274502
category.last_update,film_category.last_update,category,film_category,0.000000,0.000000,1.000000,0.069978,1.000000
category.last_update,inventory.inventory_id,category,inventory,0.618836,0.168258,0.000000,0.083953,0.207935
category.last_update,inventory.film_id,category,inventory,0.618836,0.168258,0.181818,0.069545,0.344299
category.last_update,inventory.store_id,category,inventory,0.427078,0.116120,0.181818,0.063412,0.357333
category.last_update,inventory.last_update,category,inventory,0.000000,0.000000,1.000000,0.069418,1.000000
category.last_update,language.language_id,category,language,0.618836,0.168258,0.181818,0.052429,0.344299
category.last_update,language.name,category,language,0.675492,0.183663,0.181818,0.040222,0.340448
category.last_update,language.last_update,category,language,0.000000,0.000000,1.000000,0.035778,1.000000
category.last_update,payment.payment_id,category,payment,0.618836,0.168258,0.090909,0.037049,0.276117
